source,target
445968,546296
112384,546294
134466,546294
150644,546294
170513,546294
198284,546294
222959,546294
544401,546294
91927,398891
525393,470599
525406,470599
470599,470598
379184,204831
470598,525406
151387,149483
174598,321028
321028,174598
174605,174599
241337,174599
174603,174605
176900,61076
247816,61076
19553,110461
207983,110461
249948,110461
429054,110461
544949,544951
319995,426036
49054,167671
93432,167671
283961,93432
70614,214641
403136,214639
499647,214639
539495,464173
220921,78137
439883,78137
78137,439883
87081,439883
6407,439895
57304,439895
10433,477205
388862,204679
32848,391245
198748,92338
140955,391247
184789,391247
243231,391247
333017,391247
351912,391247
353609,391247
485015,301942
186697,42945
224643,66765
411292,207803
51667,353678
232822,353678
342559,353678
232512,232823
82539,257591
257643,257590
33633,257643
315695,257644
470428,257647
465163,257634
298519,20903
20888,298519
20902,298519
20903,298519
244523,20902
301487,20902
342436,327691
487327,327691
36225,543186
543097,543186
39536,190255
166622,190255
322373,237217
47082,261875
47084,261875
180689,456129
204305,456129
261873,456129
526637,456129
215658,455813
210768,543631
477748,543631
547701,543631
58189,547652
107910,547652
110707,547652
547655,547652
418176,547655
547652,547655
311933,271217
545063,271217
212000,547657
231889,547657
239754,547654
369415,471536
546321,471536
399866,27274
198884,350798
534985,399822
190453,350675
349029,399802
58597,399813
406740,399813
62643,423652
268683,423661
354102,447483
122939,380722
370466,150358
466778,150358
144948,175582
285782,175528
296576,175528
326614,175523
415055,175539
78397,200609
489973,200609
11749,200615
155669,200615
200629,200615
501449,200615
26812,200613
192144,200613
336431,200613
492674,200613
519560,200613
502667,200629
398937,155660
200615,155669
212336,155669
270427,155669
281185,155669
404756,155669
108366,228752
177882,228709
256298,329109
243787,525379
186507,525378
456464,525378
356287,24993
356289,24993
518381,24993
247975,525385
3047,192144
200613,192144
336428,192144
336432,192144
379744,102635
292263,253489
295276,253488
97620,253487
303347,334928
536276,407023
344435,389025
112525,146683
357245,229543
391362,229543
315691,229457
175608,365164
485056,365164
46113,19967
116311,19974
151952,19974
346886,19974
490056,19974
163312,493641
397503,493641
76534,19947
397316,488739
319776,510068
91555,510079
167237,485057
365164,485056
391306,485051
196729,485053
285857,485053
527276,485050
309720,485035
456485,485035
91984,460979
198810,460981
460919,196729
460924,196729
485053,196729
547463,547817
547817,547463
29935,547462
159676,537676
175380,537676
433250,537676
213626,250874
321079,329932
467228,329932
544378,547420
547420,544378
56845,250898
210929,250898
250896,250898
546410,250898
543578,547419
150412,250910
180639,250910
479125,250910
545903,250910
280795,250904
114533,250903
124036,250903
174623,250903
204159,250903
212007,250903
260811,250903
327412,250903
141412,250902
258792,226110
4501,226103
147265,226103
341044,226103
3575,147265
226103,147265
265194,147265
133859,226052
151463,226052
17777,226043
46056,226043
156057,226043
156059,226043
156061,226043
156063,226043
156064,226043
275104,226043
282991,226043
373006,226043
543150,226043
544609,226043
535294,544946
546412,544946
180,28001
346792,28001
352091,179106
245033,179120
238654,179116
27236,40790
423013,40790
235876,294136
323118,294136
143958,467350
260626,505782
459076,532734
265811,113445
236352,162826
24872,240221
240223,240221
385283,240221
240221,240223
357597,240223
535937,432872
511052,207306
126590,207303
501723,207303
111872,207286
163795,207286
505375,207286
544354,207286
207283,210876
60762,207289
398391,342721
516486,342721
342721,516486
178981,318711
123508,301487
282550,309190
208823,309194
502771,309194
396983,409386
423649,409386
181133,458356
342736,327261
203696,317332
317333,317332
317335,317332
545425,317332
424722,317333
139765,20444
197157,71411
376180,146259
329920,131148
302330,196512
153546,196503
286564,196503
152356,196508
250421,196508
469947,196508
417784,110475
415955,189897
452614,371927
392265,412566
28386,473415
295686,473415
401968,473415
129050,339036
499696,517140
251956,101986
371834,166496
527089,328966
1166,328975
328973,328975
328977,328975
457966,328975
328975,328977
537731,328977
342756,307151
514201,307151
28943,539971
297720,135096
41510,297720
474613,135088
365234,543156
405001,543156
541366,543156
543823,543156
72509,159997
108952,159997
159996,159997
541364,159997
543714,159997
241548,160005
432787,160005
541365,160005
542227,160005
241557,543160
391898,543160
67074,547020
80561,547020
91982,547020
120493,547020
145115,547020
60739,547021
535717,547021
72251,160017
95955,537984
282476,537984
77951,160029
351335,281158
383767,281158
546800,281158
48865,123216
63518,123216
237874,123216
262498,123216
458067,123216
316581,281210
273928,529146
445334,529146
411914,529141
84414,338800
215381,338800
228485,231021
63288,232080
85275,232080
165209,232080
203739,232080
545553,232030
1288,232024
34208,232024
340058,232024
409701,232024
382782,545552
140134,232021
418786,232021
41703,232038
81117,232038
203425,232038
109138,312685
294323,312685
417416,312685
248819,413901
312935,413901
246951,296919
21561,296925
536929,296925
513973,507221
527077,39989
332715,39964
531704,39964
372816,52232
530063,52232
8828,128147
519908,128147
541794,128147
39664,448046
195684,448031
503602,424247
499725,498946
220909,496929
240508,240510
506394,240510
16422,240508
240510,240508
282576,265037
458300,265037
57658,265038
199708,265038
370225,265038
184387,265040
389688,265040
41355,26116
85505,265011
201188,265011
339619,265011
356247,265011
536997,265011
545270,265011
546732,265011
197626,265014
152482,400847
306722,400847
419818,211419
528700,211419
346833,7738
309027,414964
536889,414964
414964,309027
536885,309027
117053,536884
505059,536884
386637,191559
523703,191559
213191,179407
462622,179399
52225,179403
403711,179393
413448,179393
240188,179397
386510,178122
27977,524782
543813,50394
545159,50394
547077,50394
110535,110533
110536,110533
110533,110535
110534,110535
110538,110535
4540,370900
188619,370900
221958,370900
384052,370900
518717,370900
135445,370906
370907,370906
316799,346863
322639,346863
381247,346863
136482,346868
258157,346868
249548,533141
258720,346870
527537,360530
135935,281279
183367,123531
215694,281238
323675,281238
387424,281238
196878,123321
28231,281229
173478,281225
356145,385000
14813,384999
372788,384999
132049,246652
146918,246603
492676,221824
424344,129050
37856,129060
60719,129060
20557,153744
363923,178911
387735,178907
137532,364981
540138,95374
264027,216437
277104,216437
420752,216437
498168,301894
280309,301900
314846,301900
301906,301903
315700,301903
126822,301907
518749,301907
186843,301906
348847,221532
295825,471192
297031,253147
47112,219937
360188,253133
280350,228501
543574,228501
141355,228505
271160,228505
426304,228505
22124,22125
25588,22125
114683,22125
205926,22125
242260,22125
268672,22125
525690,22125
22125,22124
114639,22124
162388,22124
245034,22124
347852,22124
472492,22124
543576,22124
547406,131663
22153,544099
243593,544099
243595,544099
544101,544099
193132,42874
441540,42874
546398,42874
76901,42883
256650,42883
267662,42883
394097,42883
537322,42883
357352,547910
536741,536742
543731,536742
29759,536741
151456,536741
543730,536741
536742,543731
177124,536743
543883,543807
200954,543883
512196,543883
543807,543883
65099,213611
186877,213611
238401,213611
425030,213611
531727,213611
213615,213613
213613,213617
213603,213615
213617,213615
213604,213603
249025,213603
29625,213606
47337,213606
250874,213626
238620,542248
313938,542248
109604,213621
213629,213621
313917,238620
542248,238620
514319,238613
355702,238589
547072,238589
546382,238580
245096,548450
502933,548450
546987,548450
151879,238592
445129,238592
411900,547504
91017,542263
114152,542263
543667,166560
536728,166604
525711,166601
195311,166607
227386,166607
258879,166607
280754,166607
445133,166608
58704,166613
90045,166613
224139,166613
478442,166613
548295,166613
278588,166618
546375,166618
547685,547687
547687,547686
299484,166621
536676,166621
545777,166621
167604,166624
216349,166624
546426,166624
274745,166620
377900,547689
547287,547689
538739,166625
50524,271585
327995,271585
430462,271590
545421,271590
65170,271592
218919,271592
547391,271592
271592,65170
325384,65170
542570,65170
19849,271588
90681,271588
191172,271588
260812,271588
271624,271588
419111,271588
513412,271588
271588,271624
318715,271624
109813,271625
127254,271625
271632,271625
547760,271625
271625,271632
307646,271632
175908,65325
171197,271627
483940,271618
298108,247077
18235,547042
142617,247069
167611,247069
294994,247068
215876,247067
218608,247067
237752,247067
247077,247067
260078,247067
365386,247067
60771,247066
109163,247066
341384,247066
408592,247066
543203,247066
122604,109163
247066,109163
409199,109163
443470,109163
543201,109163
421479,247060
545406,247060
44241,547041
313373,313377
445633,313377
313377,313373
409202,409204
181734,409202
326739,409202
326740,409202
409204,409202
27021,74436
47455,74436
317647,74436
505992,74436
525408,74436
299401,139897
474482,139897
349151,461412
195014,81412
510543,81412
73724,346827
103443,346827
127811,346827
188347,346827
216601,346827
30144,485468
35334,485475
6659,346721
430192,485480
12742,485488
219070,346742
81412,510543
37469,341406
67255,341399
18385,5822
62332,365594
292323,365589
64047,228682
320204,541172
541175,541172
325877,351412
244342,183759
493676,183759
232223,135445
370906,135445
460152,505927
223850,505908
311823,505908
393103,33739
13230,13233
478044,13233
464444,75569
37627,13258
106690,75640
347849,75640
131072,480530
291218,480530
260233,502868
309493,502868
195011,478005
478002,478005
478005,478002
244692,478001
384108,478001
258752,541137
13233,478044
238689,478055
491232,478055
521430,454038
348673,430068
87023,535085
325830,535085
337108,535085
372626,535085
421204,535085
510006,535085
69879,406084
295422,406084
306043,406084
418068,406084
437832,406084
177961,406080
508974,532209
508976,532209
394429,193714
69601,292837
86662,292837
108042,292837
367456,292837
264697,173809
128424,173810
408843,516087
298855,198759
451662,49870
400960,257926
71332,99402
152389,99402
79968,123999
468894,325611
86965,86972
86978,14604
155898,14604
14604,155898
86972,86965
129187,106810
214813,106810
106808,130066
18231,106804
372358,106804
217822,217805
537966,157449
339149,151134
369818,201355
130065,136627
334997,440639
8540,258308
74149,502664
146269,358440
766,305204
318688,539748
21098,539746
451797,539746
189195,542577
543907,542576
547889,547894
252050,547889
547894,547889
91374,543722
95806,543722
543722,543723
30380,489948
30383,489948
60125,489948
264747,489948
482616,489948
515038,489948
122655,279641
244749,279641
279919,548299
548299,548303
548303,279919
525931,536841
299784,537193
389769,537193
498851,537193
481170,235521
20637,64419
150053,64419
166775,64419
169282,64419
208378,64419
219815,64419
344780,64419
487196,64419
546792,64419
537087,64414
544321,64414
238589,547072
238590,547072
313374,547072
16098,547079
81659,547079
97417,547079
122013,547079
185719,547079
461493,547079
547636,547079
8858,547078
163598,547078
182772,547078
455423,547078
543755,547078
40959,535949
65651,535949
408877,535949
256741,535950
321661,535950
545979,543591
203826,524843
86953,203826
503396,203826
503406,203826
516830,203826
517525,203826
524843,203826
14025,56995
278914,543910
543910,278914
420360,87800
300955,112440
307993,112460
219756,112457
42024,137038
227812,137028
470630,161878
54420,516993
115792,516993
197325,516993
197327,516993
384214,516993
457624,516993
535749,527945
354352,426231
402267,426231
516406,426229
473772,365732
482365,365732
402261,434494
402259,402267
426231,402267
199130,226936
164886,378371
512344,354361
279865,518223
208524,65009
309250,40301
423754,40301
148386,212154
151227,212154
277844,212148
177282,212151
26718,240209
399927,530016
444994,237205
313996,237194
382654,237194
513444,237194
32884,375820
176087,57447
290713,502105
92380,12405
357807,131568
221177,367469
248079,367469
295000,367469
324451,367469
363797,367469
367471,367469
348714,367471
181628,367456
375313,367456
418867,367456
161155,367453
86639,512323
141658,512323
257583,512323
285395,512323
66712,383997
157512,383997
268780,383997
293493,383997
334670,383997
413189,383997
542230,389563
348385,6348
200127,236858
525266,256144
447583,152777
535576,152777
213140,543781
369135,543781
525006,548084
149,548083
63416,548083
179169,548083
272839,221349
512439,545979
543591,545979
483993,533457
542774,533457
108213,542775
151771,542775
537450,542775
544232,542775
542775,542776
221019,545974
221023,545974
532710,545974
542306,545974
535325,377410
545974,221019
542778,542777
92438,544184
545476,75062
545609,189276
189276,545609
538534,538454
542953,542437
140128,545615
548296,545615
10731,545613
59242,545614
59477,545614
75216,545614
143244,545614
173000,545614
269352,545614
435051,545614
506290,545614
546170,545611
35835,425285
269323,542910
280946,542910
340130,542910
538244,542910
172945,543913
386551,543913
419502,543913
542912,543913
543394,543913
430029,542912
543913,542912
145589,194552
253599,194552
423963,194552
86982,194554
170206,194554
13054,218834
65819,218834
124090,218834
211239,218834
273003,218834
285326,218834
545026,218834
47391,533597
196122,384000
262338,384000
332055,384000
384002,384000
400258,384000
384001,262332
262332,384001
384000,262338
384005,262338
69320,384002
383988,384006
134901,384009
135210,384009
383987,383984
384009,383984
384006,383986
262270,134901
384004,134901
342171,383987
383984,383987
383986,383987
436539,383987
316821,323220
341059,323220
10937,61737
10938,61737
211192,37167
112444,438879
93735,160627
95292,281851
389131,281851
389184,281851
400861,281851
464713,281851
525710,281851
416992,96562
114711,96560
93283,170843
7705,143162
142029,143162
142030,143162
187040,143162
221543,143162
289597,143162
497431,143162
545058,143162
156616,143160
406216,201410
539460,201410
516425,118577
44951,356686
87848,356686
119073,356686
449753,356686
118532,240145
22426,356014
531327,225534
200075,225509
276755,225509
511315,225509
379782,153431
379804,153431
431939,153431
104133,449259
208384,449213
238672,449213
257595,449213
96247,535360
119867,481030
244881,481023
464487,481023
505983,481023
481023,464487
83959,505936
108242,505936
497401,505937
181134,281364
392955,281364
547711,281364
22646,281429
287238,304725
99435,529242
167161,536052
441923,536052
545782,536052
131268,478104
391994,478104
535360,96247
203122,211923
168006,387178
267908,546433
546187,546433
546432,546187
30021,450790
111565,482678
453111,482678
275666,195906
450092,195906
465083,195906
225884,383855
182315,283553
290080,283553
219441,219444
219443,219444
242798,72795
486316,72795
147239,118757
165953,172468
190902,172468
431168,172467
486324,172473
245289,172475
118757,147239
232226,465662
391982,478554
528340,424641
74974,226349
173454,226349
143162,7705
143165,7705
215593,7705
308668,7705
163837,7686
536514,7686
179995,242188
254130,242188
408621,242188
44518,128362
195269,128362
534465,128362
192772,192769
192769,192772
245209,239793
84419,275247
87341,275247
186899,275247
420047,275247
303017,534123
30026,450966
302077,370968
161147,290488
351515,403121
538673,474845
238418,474841
327817,474848
414770,450909
340883,450926
432907,516343
143854,10091
237061,10091
186835,10104
60896,33342
54516,54041
387525,103601
365859,103609
470632,103609
383762,356661
248690,79012
35238,79026
337134,340057
446376,340059
156783,340064
200866,315980
533057,315978
34285,151696
108225,151696
283053,315958
280958,388043
290033,388043
216585,388046
31810,388047
209908,388047
291909,388044
330614,388058
405402,388064
248128,287568
482277,287568
284900,48971
314785,364228
209047,364203
384638,364203
54044,514837
223986,181410
329833,405286
201135,405275
69000,104864
367267,104864
20464,429305
127877,429299
117366,117371
117377,117371
455807,117371
523251,117371
193263,117367
237443,117367
380408,117367
192051,117366
291126,117377
117371,455807
382260,192098
216141,166985
18356,166982
281492,166982
383253,166982
414630,166977
543896,538520
277899,415051
214810,195341
313123,520732
396583,520732
4711,71602
148744,71602
297080,71602
369772,71602
377618,71602
472840,71602
112171,439174
8813,71662
503268,71662
217349,71650
67757,521117
339577,96500
396772,96500
271886,281711
58518,539177
223752,539177
496549,149486
281710,271886
281711,271886
329215,323121
514,71838
113447,71838
411114,117540
496795,117540
499251,208435
208445,208436
233078,208436
542831,208436
208436,208445
134734,208376
441286,208375
156197,208377
274744,208377
332165,208377
483681,208377
547517,208377
105984,217682
130961,217682
130962,217682
248335,217682
429714,217682
66354,208390
151910,208390
201991,208390
544621,208390
91024,208387
157435,31656
476710,37905
136981,37909
136988,37909
415060,37909
309978,37947
522620,37947
542454,37947
51054,37967
130488,37967
252204,37967
270327,37967
533106,37967
141483,62486
286611,62486
378477,62480
42465,137401
335757,137401
434186,137401
434191,137401
532993,137401
42634,176102
154966,176102
281906,176102
387447,496836
533209,496836
64742,496837
246044,496837
365213,496839
428574,496834
496793,496834
117540,411114
514519,411114
455329,496789
493925,496789
496792,496789
126437,496785
493934,496785
496838,496781
496839,496781
214558,496793
492762,496795
472064,496792
128760,545021
378656,545021
292462,548046
360145,548046
496775,548046
496778,548046
545021,548046
546560,548046
128758,496775
378654,496775
496779,496775
548046,496775
28482,447922
129130,447922
401394,447922
460374,447922
138938,447934
350996,127831
405560,127831
113268,127829
245994,127845
263847,127845
134140,293034
10745,273952
109619,544565
226243,544565
103384,268577
121218,268577
162190,268577
194697,268577
235228,268577
543824,268577
43543,268599
109598,173697
366215,173697
500990,173697
219816,545247
218730,235326
235327,235326
524138,235326
461980,50675
96548,42853
126280,42853
455047,42853
542217,42853
43028,42899
142755,42899
164626,42899
181649,42899
181884,42899
182931,42899
233522,42899
327123,42899
518113,286832
256578,71152
541322,71152
414580,306036
425968,306036
284773,284818
13197,284768
267810,284768
227339,284763
284818,284773
404154,404150
404150,404154
499268,404154
15361,398967
166188,427991
404155,8157
262044,428047
1282,9834
1284,9834
1637,1640
544403,1640
492907,326212
263701,428504
301409,47383
383999,47391
533597,47391
196132,47403
491949,47403
62830,522969
298368,522969
340465,522969
171139,522967
455378,522967
522217,522967
149226,500220
171138,500220
196118,500220
522967,171139
62625,171134
170898,171134
374803,171135
292886,500147
521046,500147
522154,500147
196135,196132
345936,196134
500220,196118
380269,196120
444260,129361
162599,196112
74915,121442
104648,121442
173972,121442
490917,121442
51708,121501
103081,121501
22930,145916
276896,395550
146967,395553
153500,395549
435030,395549
545968,395552
248934,419390
250288,419420
122714,419415
266027,419415
280163,419415
405295,419415
527202,536439
86772,419410
89604,419410
145597,419410
375985,419409
240360,419405
12758,347510
289833,347510
118401,76123
152141,76123
322754,347516
214998,347499
327653,188085
509586,188085
261874,371665
497706,371692
6210,371695
66001,371695
402781,371695
166206,371685
262696,371685
515692,371685
78067,371688
428599,371688
53861,188216
493679,491935
32863,491942
52320,491942
194743,491942
234905,491942
457560,383480
327564,384739
341727,384739
350057,384739
351666,384739
351696,384739
534972,384739
158984,21168
415539,222855
375962,302966
508086,432657
126078,126073
257590,126073
347352,126073
285809,192773
44207,192775
201185,192775
547145,192775
214809,256093
256093,214809
363504,312980
141824,330137
167937,426241
427565,426241
427582,426241
105276,426240
145835,478600
144502,200224
446733,200224
8595,517247
406056,517247
368802,64456
312310,12903
223969,359337
529243,131997
323998,107381
114641,107392
127617,107392
363202,47778
493930,493928
417289,493930
493928,493930
460918,493925
524652,493925
119567,493934
41506,493935
140273,493935
528486,547610
108216,547618
431293,547615
547615,547614
547616,547614
547614,547616
86679,536417
223044,536417
50120,469215
56434,469215
153264,469215
165249,469215
425052,469215
538513,469215
13989,543617
211257,469213
410406,469213
210318,547623
273004,547623
11076,14440
330474,14444
547387,14444
56840,14403
262079,14403
232813,83260
138451,14402
166434,14402
77867,232813
83260,232813
13255,14384
88861,14384
108551,14384
143308,14384
283710,14384
69209,14385
81542,14385
456445,14385
548032,14385
410236,14387
547581,14387
477627,14389
536560,14389
366290,84395
402368,84395
275247,84419
338800,84414
154536,84412
164501,84412
165207,84412
476955,84412
103421,59524
364797,59524
544287,59524
16214,59520
28800,59520
127347,59520
241183,59520
433239,59520
59476,59513
142760,59513
533658,59513
536498,59513
82579,59474
120021,59474
121202,59474
317409,59474
347079,59474
514711,59474
533719,59474
34806,59477
147838,59477
181431,59477
266192,59477
343019,59477
545522,59477
56768,59479
126000,59479
141203,59479
151927,59479
155521,59479
229194,59479
249092,59479
538515,59479
548413,59479
114376,59463
224532,59463
283321,59463
412430,59463
546848,59463
250845,59466
14410,59460
165036,59460
319259,59460
547528,59460
108098,59464
188039,59464
543232,59464
547115,59464
49016,59465
59456,59465
359523,59465
258918,431288
166530,504233
166532,504233
331907,504233
472715,504233
99451,112239
238056,112239
179120,245033
332186,212646
40214,262631
136833,262631
340505,37216
72902,242986
84416,242986
263853,242986
133897,381079
504376,433318
148852,515747
203676,515747
252513,515747
326276,515747
361715,515747
518387,433308
174626,36995
3748,361676
36953,361676
162137,361676
271450,361676
326265,361676
428433,361676
19162,361715
124138,361715
385524,361715
515747,361715
534397,385540
16442,385538
366867,271413
482780,385518
367383,385529
149382,162131
392729,162154
420502,88030
367880,88036
372717,20960
360919,112750
242264,242270
242266,242270
242265,242264
242270,242264
76801,242262
217662,242262
50476,542960
354991,542960
401008,542960
545565,170233
68436,170231
88966,170231
528628,536840
542707,536840
227402,494585
256889,170217
273204,170213
458208,170213
124182,170212
195270,170212
170212,195270
166607,195311
535267,195312
545828,195312
38141,309082
530643,309082
547213,309082
545323,545322
545322,545323
30379,532890
288806,532890
139045,24320
419883,24320
158053,106983
306795,82335
471203,82335
525668,381574
82344,357579
287667,295652
287669,295652
295654,295652
182691,295654
295652,295654
11785,246632
489767,514817
179151,221843
70462,475089
326109,475089
475090,475089
475089,475092
499871,475092
475092,475090
499870,475090
545052,475090
91753,451108
163734,451110
371421,122397
65729,122343
146900,146898
221788,146898
325701,146898
529612,146898
146898,146900
474937,172057
298843,197170
432496,197170
186990,518975
198051,48268
52711,541030
166119,390041
499389,64832
517380,389796
326212,492907
62385,522706
521683,62836
123105,62843
129766,62843
147572,62843
175487,62843
433220,62843
122301,190975
281440,104667
894,456377
895,456377
897,456377
221843,179151
263776,179151
309190,179151
88098,114386
443256,114386
332391,114387
542590,114387
109595,114378
270524,114379
164828,114376
175918,114376
323288,114376
70054,139054
213126,139054
175157,139057
494250,139057
326989,139049
109401,139046
206424,139053
7686,163837
226744,163827
65645,163814
218687,163814
526215,163814
176519,532422
215140,532422
475755,532422
547538,532422
548306,532422
27726,542222
67524,542222
220854,542222
453722,542222
131805,547095
339459,547095
548089,547095
201011,316532
337560,316539
44926,542221
84726,542221
341867,542221
391408,542221
399024,542221
452874,542221
13658,316536
243598,370135
394496,370135
415985,370135
171693,532421
310231,532421
321767,532421
358235,532421
439552,532421
463812,532421
535525,532421
542862,532421
188638,545425
70775,542361
249800,542361
301348,542361
531812,542361
545429,545427
545427,545429
540270,340668
61653,545431
61656,545431
545433,545431
192365,545433
545431,545433
72644,364846
340968,364844
150088,545764
167542,545764
144495,144498
216120,144498
545940,144498
61034,144495
144498,144495
238900,144495
26630,543912
144506,543912
542143,543912
245599,546162
399870,546162
48629,542829
122931,542828
330915,388649
392102,388649
536858,388649
191088,542832
546166,544514
544514,546166
249045,528539
460541,460542
460542,460541
59524,544287
519311,544287
332075,332092
276505,431729
300225,431729
326013,493345
210133,221515
349105,221515
520148,526821
43424,199656
130445,199656
197137,199656
373438,199656
409887,199656
509340,174584
28750,149393
75294,149393
209235,149393
453669,149393
510743,149393
445971,149423
302654,149421
68793,149408
316667,312724
473699,312724
312658,312657
312722,312657
409386,312657
312657,312658
17700,312665
514278,532271
468010,295442
430073,6466
123788,304235
383855,225884
48569,54811
493421,54811
494932,54811
538459,54811
154113,412540
295251,412529
218612,270777
82951,128865
115704,128865
226156,153475
343330,153475
529765,153475
279222,95397
513723,95397
300269,216793
499650,194689
300183,194681
467381,266220
282309,266232
89167,266231
417428,266231
290797,404927
464646,241664
484617,241664
53822,404710
53824,404710
374565,241634
404710,241634
331845,241627
125589,464651
498229,464651
215829,464712
364089,464712
398375,464712
31180,39948
104864,69000
415785,44372
7569,286974
213964,286974
472460,44432
44447,44436
388062,44436
483640,44436
505557,44436
507346,44435
522567,44435
540859,44430
494429,44431
117556,118501
125532,118503
258434,118503
528193,118503
538352,118503
13580,118507
41436,93977
339435,93977
396763,93977
165808,481859
293085,168072
459954,129292
321365,468952
542827,397471
372936,397470
397476,397475
397475,397476
63937,546738
36713,433050
138159,185418
248233,160345
294983,437394
498351,160395
164342,542564
405068,542564
155608,547330
155610,547330
9762,216152
214523,263529
378212,263529
441401,263529
216732,216150
344238,216150
370101,216150
28781,216069
43212,216069
372510,216069
456528,216069
533389,216069
545551,216069
9895,216070
263148,216070
99094,263148
216070,263148
337497,263148
234656,216063
301948,216063
57662,216092
525919,216092
269820,216085
281160,216085
295471,216085
545287,216085
546308,216085
216082,216084
216084,216082
121317,546869
140016,546869
315400,546869
548406,546869
337474,546871
248695,543090
537977,543091
312921,451296
312922,451296
154910,147668
513047,451340
42051,547283
49394,547283
66838,547283
261353,547283
275820,547283
545094,547283
241226,147723
291584,147723
393867,147723
494422,270336
538506,543650
36450,535743
456144,475254
472927,475254
78215,528573
95841,528573
152095,528573
304520,528573
314498,528573
545904,528573
546840,528573
191139,487171
337984,487171
462928,487147
341545,462928
487147,462928
54593,42654
247373,42654
547726,42657
122817,18407
142531,18407
324644,18407
55348,324640
177421,88008
236676,458779
236677,458779
165121,482876
452625,410592
481387,410592
532919,410592
144015,410585
241126,410588
498657,134078
319328,363107
139238,280189
238321,280189
379520,280189
486906,280189
75381,548195
546454,548195
241498,35540
33548,399510
278300,399218
68698,327325
464807,239730
55207,264228
123948,264228
268221,264228
489617,264228
171807,527941
15777,288750
156305,169074
165351,409581
161318,38926
59400,433590
500213,433590
110911,534890
547403,534890
4473,214915
124402,214915
245564,214915
260940,214915
284667,214915
528710,214915
544375,214915
547589,214915
17428,214966
19052,214966
109836,214966
109846,214966
109848,256969
458354,256969
60144,544346
106149,544346
108200,544346
51513,214962
97335,214962
84820,159554
259254,159554
133218,539244
507102,539244
200633,118272
174775,539803
224176,142907
344336,147150
587,147154
608,147154
33683,147154
51269,147154
76033,147154
185200,147154
209510,147154
279127,147136
371463,147142
172243,172242
172242,172243
121105,462280
172239,462280
374402,462280
374404,462280
59596,98018
60984,98082
524088,98082
326143,514448
422265,98086
146923,15331
146168,357297
300911,357297
501858,357297
296214,481721
143431,212631
143432,212631
328118,535504
419448,532792
204064,328138
470163,352265
156676,156681
286751,156681
394179,156681
156681,156676
545933,394179
548244,394179
20318,335364
178998,335364
179903,335364
295589,361468
452238,361468
279085,2643
183460,511961
443212,57274
471017,57274
301264,443526
333202,254647
286032,547931
535399,44514
298456,44517
453368,44517
453366,44509
140286,44511
172942,44511
237202,44511
28794,44508
127320,44508
169566,44508
253934,44508
531908,44508
248647,517236
517236,248647
151229,229980
158468,238659
249387,512259
545432,545328
529677,420616
69059,444527
300303,281915
264994,163664
417825,265332
182172,540023
390174,540023
390208,540023
413992,540023
67747,281568
516708,324736
416935,324741
221532,348847
543197,542647
278891,109563
76991,108322
92814,108322
132292,108322
207879,108322
395462,108322
93581,352960
301443,352951
129454,352952
236358,200755
328655,328845
207974,541579
175868,541578
416437,541578
162154,530333
100554,287425
353858,287425
317601,161100
39515,17324
139414,17324
387257,28370
539868,28370
468490,468491
468491,468490
171522,106190
166496,172257
503653,172257
51894,172263
118157,172248
213958,172248
218529,172248
225070,172248
324462,172248
404092,172248
127209,506780
366028,268714
423661,268683
219742,244271
23737,293253
217731,291554
326182,291556
385566,291556
260393,291555
469963,291555
179242,531857
472816,531857
367610,236676
447957,236676
458779,236676
99172,61965
85939,523226
335966,523226
400024,523226
114177,543101
114182,543101
174461,543101
175982,543101
134141,428747
134143,428747
350896,428744
518955,195378
152324,357019
398747,357019
94523,530216
225624,306814
395547,306814
366501,306813
83996,328247
92971,328247
109290,328247
512260,328247
369720,328245
161936,515364
339699,262434
166616,434955
193378,434955
243881,434955
245704,434955
349609,434955
135237,144875
163548,144875
173498,522236
198745,522236
9683,81264
114290,64987
507656,64987
196681,11438
364856,516378
41662,11430
543780,11430
545768,11430
250574,11431
523004,11431
542802,11431
162272,500994
159777,159541
159541,159777
385842,159477
127120,252246
185252,547535
252235,252240
252240,252235
252233,466335
466335,252233
252221,252220
386384,252220
252220,252221
252225,252221
252227,252221
466286,252221
113671,227439
277411,227439
100849,227437
227439,227436
277414,227436
82935,227442
197108,227447
372192,227447
89484,151521
263918,151521
494585,227402
212149,543926
212151,543926
214913,543926
7253,227379
50473,227379
117930,227379
273923,227379
164949,227384
231520,321744
216148,545189
114185,227386
283268,227386
534767,227381
273260,319268
171961,301009
354767,301012
544663,544664
544666,544664
241722,544663
544664,544663
546453,241894
545095,241855
281737,545176
288171,545176
390629,545176
547666,544667
103454,532528
324729,301022
262789,544665
319026,544665
331361,538516
449665,538516
101715,276580
207360,276575
170030,276545
209668,276545
545066,276545
24180,155252
62444,155252
151980,155252
208371,155252
215366,155252
270449,35586
261837,130460
395558,437977
437963,437969
437964,437962
437967,437962
437969,437964
215585,437967
437962,437967
337426,197736
469194,219669
308296,361731
275367,185754
406883,185754
517,276157
209579,276157
99660,528276
218872,66175
479582,374051
421752,421759
421759,483895
48036,163232
176348,163232
339118,163232
18902,163238
43684,113774
56119,113763
532416,138429
162273,290374
180575,290374
277602,290374
392168,290374
89361,290402
409688,290402
218542,220681
218555,220681
55236,26410
10305,155838
371763,452606
270737,476663
283474,476663
368122,476663
61166,511754
268511,511754
